Id,Predicted
0,43.071668482321655
1,40.61409323365806
2,43.071668482321655
3,43.071668482321655
4,40.61409323365806
5,43.071668482321655
6,49.16354682296527
7,49.890987233861736
8,43.071668482321655
9,43.071668482321655
10,43.071668482321655
11,45.063566108416914
12,48.84149702457207
13,44.72172492541124
14,45.063566108416914
15,43.071668482321655
16,42.126013152445076
17,43.071668482321655
18,43.071668482321655
19,43.55758704668938
20,43.071668482321655
21,46.69859598670678
22,45.96346320571189
23,47.89208547785753
24,43.071668482321655
25,43.071668482321655
26,41.177218512090974
27,43.071668482321655
28,52.09825727511867
29,48.727082265470436
30,46.535989331982634
31,49.20550748876905
32,40.61409323365806
33,44.72172492541124
34,43.071668482321655
35,44.72172492541124
36,40.61409323365806
37,40.61409323365806
38,45.96346320571189
39,45.392860006902865
40,43.071668482321655
41,43.071668482321655
42,43.071668482321655
43,40.61409323365806
44,43.071668482321655
45,51.14651295211769
46,44.72172492541124
47,43.071668482321655
48,45.96346320571189
49,40.345288841420086
50,43.071668482321655
51,43.9829610383844
52,52.17400376527729
53,44.72172492541124
54,46.535989331982634
55,43.071668482321655
56,51.45485000898101
57,49.35877890686336
58,46.535989331982634
59,43.071668482321655
60,44.01642567507975
61,43.071668482321655
62,43.071668482321655
63,40.61409323365806
64,42.126013152445076
65,43.071668482321655
66,43.071668482321655
67,45.96346320571189
68,42.27237729094829
69,53.10810116485882
70,39.92367617903997
71,43.071668482321655
72,43.071668482321655
73,43.55758704668938
74,43.071668482321655
75,48.4403294990292
76,46.866367247551224
77,43.071668482321655
78,41.85170678591121
79,43.071668482321655
80,43.53844090930257
81,43.071668482321655
82,45.82593300903039
83,47.79070467791683
84,51.7851878774047
85,43.06225038997688
86,53.11869939579904
87,39.92367617903997
88,43.071668482321655
89,39.06651783932697
90,43.071668482321655
91,43.071668482321655
92,40.61409323365806
93,48.57728037124315
94,40.345288841420086
95,41.85170678591121
96,43.071668482321655
97,45.392860006902865
98,53.26128383480721
99,48.727082265470436
100,43.071668482321655
101,48.477804823783075
102,43.071668482321655
103,43.071668482321655
104,42.74330888619641
105,46.656094709956484
106,48.57728037124315
107,43.071668482321655
108,45.392860006902865
109,46.97136487177467
110,53.677537485223745
111,45.49809293147811
112,48.12698160188672
113,43.071668482321655
114,39.49037622005766
115,45.392860006902865
116,45.063566108416914
117,43.071668482321655
118,43.071668482321655
119,39.366179571934055
120,43.071668482321655
121,44.72172492541124
122,40.61409323365806
123,49.890987233861736
124,47.89208547785753
125,46.535989331982634
126,39.49037622005766
127,47.38541287008212
128,41.83408837503268
129,39.366179571934055
130,44.023779421182724
131,43.071668482321655
132,52.17400376527729
133,40.61409323365806
134,43.071668482321655
135,40.61146757227785
136,44.72172492541124
137,43.071668482321655
138,43.071668482321655
139,56.060923383985134
140,46.866367247551224
141,43.9829610383844
142,43.071668482321655
143,40.91932115866441
144,43.071668482321655
145,46.69859598670678
146,40.77023766280594
147,43.071668482321655
148,40.117682766707
149,43.071668482321655
150,43.071668482321655
151,43.071668482321655
152,43.071668482321655
153,43.071668482321655
154,47.60605100706269
155,44.72172492541124
156,43.27673924342852
157,43.071668482321655
158,43.071668482321655
159,43.071668482321655
160,43.071668482321655
161,43.071668482321655
162,50.437522843965716
163,43.071668482321655
164,47.89208547785753
165,45.46891179196509
166,52.17400376527729
167,50.02449755597523
168,48.477804823783075
169,43.071668482321655
170,41.85170678591121
171,45.82593300903039
172,43.071668482321655
173,43.88542610820771
174,45.392860006902865
175,48.727082265470436
176,43.071668482321655
177,51.383488438737416
178,52.09825727511867
179,43.071668482321655
180,43.071668482321655
181,43.071668482321655
182,43.071668482321655
183,46.535989331982634
184,40.61146757227785
185,43.071668482321655
186,43.071668482321655
187,40.61409323365806
188,48.84149702457207
189,43.071668482321655
190,43.071668482321655
191,43.071668482321655
192,49.97451109900685
193,41.85170678591121
194,43.071668482321655
195,47.60605100706269
196,43.071668482321655
197,40.61409323365806
198,52.17400376527729
199,43.071668482321655
200,49.890987233861736
201,43.75585627874625
202,53.79528372886171
203,43.071668482321655
204,40.118877187889076
205,43.071668482321655
206,43.071668482321655
207,40.61409323365806
208,43.071668482321655
209,43.071668482321655
210,42.133307358189626
211,40.61409323365806
212,43.071668482321655
213,40.61409323365806
214,44.612222033341574
215,43.071668482321655
216,46.535989331982634
217,46.535989331982634
218,51.14651295211769
219,52.46773805621057
220,39.366179571934055
221,52.09825727511867
222,43.071668482321655
223,38.969134791541784
224,43.071668482321655
225,43.071668482321655
226,43.071668482321655
227,40.118877187889076
228,43.071668482321655
229,43.071668482321655
230,49.6620580850344
231,39.92367617903997
232,44.72172492541124
233,43.071668482321655
234,43.071668482321655
235,46.535989331982634
236,46.535989331982634
237,42.74330888619641
238,51.74950783237563
239,50.437522843965716
240,45.063566108416914
241,45.063566108416914
242,42.27237729094829
243,43.071668482321655
244,45.62480527622146
245,43.071668482321655
246,38.48588181627636
247,45.82593300903039
248,39.366179571934055
249,44.72172492541124
250,48.4403294990292
251,43.071668482321655
252,45.82593300903039
253,43.071668482321655
254,40.61409323365806
255,41.845006638882275
256,45.392860006902865
257,40.61409323365806
258,46.535989331982634
259,43.071668482321655
260,43.071668482321655
261,43.071668482321655
262,43.071668482321655
263,39.366179571934055
264,42.49737916006691
265,44.24002335432738
266,40.61146757227785
267,47.471999177134656
268,43.071668482321655
269,43.071668482321655
270,41.845006638882275
271,43.071668482321655
272,47.156151309016856
273,47.60605100706269
274,52.26711055091271
275,41.15241264715087
276,39.366179571934055
277,43.071668482321655
278,40.118877187889076
279,40.61409323365806
280,43.071668482321655
281,43.071668482321655
282,43.071668482321655
283,45.392860006902865
284,43.071668482321655
285,50.84239980407628
286,43.756703840435556
287,43.071668482321655
288,43.071668482321655
289,43.071668482321655
290,43.071668482321655
291,50.888285787789854
292,43.071668482321655
293,43.071668482321655
294,40.118877187889076
295,43.071668482321655
296,40.61409323365806
297,43.071668482321655
298,46.78248551668627
299,53.11869939579904
300,47.055551626704336
301,45.62480527622146
302,44.20586780160263
303,39.366179571934055
304,51.383488438737416
305,39.92367617903997
306,43.071668482321655
307,40.61409323365806
308,46.535989331982634
309,46.21359218380317
310,45.62480527622146
311,42.43375427184208
312,43.071668482321655
313,43.071668482321655
314,37.65535763014657
315,51.14651295211769
316,51.383488438737416
317,43.071668482321655
318,44.72172492541124
319,43.071668482321655
320,43.071668482321655
321,45.392860006902865
322,40.345288841420086
323,46.866367247551224
324,50.17820525149018
325,40.61409323365806
326,40.61409323365806
327,49.577881613842536
328,39.366179571934055
329,49.65117820400791
330,43.071668482321655
331,43.071668482321655
332,45.400848008754934
333,40.61146757227785
334,43.071668482321655
335,43.071668482321655
336,43.071668482321655
337,45.063566108416914
338,48.048619492755634
339,46.535989331982634
340,43.071668482321655
341,44.58835598087547
342,39.366179571934055
343,43.071668482321655
344,44.72172492541124
345,42.126013152445076
346,49.9960906222116
347,48.727082265470436
348,48.57728037124315
349,42.22023040084657
350,40.61146757227785
351,44.72172492541124
352,43.071668482321655
353,45.392860006902865
354,43.071668482321655
355,43.071668482321655
356,43.071668482321655
357,47.79070467791683
358,51.316450745141594
359,40.61409323365806
360,45.62480527622146
361,48.193597286331254
362,43.071668482321655
363,46.90090588191547
364,43.071668482321655
365,43.071668482321655
366,43.071668482321655
367,51.77486842995454
368,39.366179571934055
369,43.071668482321655
370,47.47073728588121
371,50.97031688189527
372,43.071668482321655
373,43.071668482321655
374,40.61409323365806
375,45.392860006902865
376,43.071668482321655
377,43.071668482321655
378,40.61146757227785
379,46.535989331982634
380,43.071668482321655
381,39.366179571934055
382,45.063566108416914
383,40.117682766707
384,42.74330888619641
385,39.366179571934055
386,43.071668482321655
387,43.071668482321655
388,43.071668482321655
389,43.071668482321655
390,40.61409323365806
391,43.071668482321655
392,40.61409323365806
393,44.72172492541124
394,45.88662547974888
395,43.071668482321655
396,43.071668482321655
397,43.071668482321655
398,43.071668482321655
399,45.063566108416914
400,46.535989331982634
401,49.97451109900685
402,43.071668482321655
403,42.126013152445076
404,43.071668482321655
405,43.071668482321655
406,43.071668482321655
407,41.75647580681086
408,45.063566108416914
409,39.366179571934055
410,43.071668482321655
411,45.392860006902865
412,46.772277977881046
413,45.063566108416914
414,43.071668482321655
415,46.535989331982634
416,43.071668482321655
417,44.72172492541124
418,42.43375427184208
419,39.366179571934055
420,40.61409323365806
421,51.383488438737416
422,43.071668482321655
423,39.77442447209992
424,43.071668482321655
425,40.61409323365806
426,47.79070467791683
427,40.61146757227785
428,51.14651295211769
429,40.61146757227785
430,43.071668482321655
431,47.60605100706269
432,45.063566108416914
433,43.071668482321655
434,43.071668482321655
435,45.392860006902865
436,44.72172492541124
437,45.64529644985759
438,43.071668482321655
439,43.071668482321655
440,43.071668482321655
441,40.61146757227785
442,39.366179571934055
443,43.071668482321655
444,43.071668482321655
445,43.071668482321655
446,43.071668482321655
447,39.366179571934055
448,50.44357338520103
449,48.84149702457207
450,44.72172492541124
451,43.071668482321655
452,44.15706508880498
453,43.071668482321655
454,43.071668482321655
455,43.071668482321655
456,43.071668482321655
457,47.745345153174604
458,49.26883839835094
459,48.348818058767236
460,56.62043384390418
461,43.071668482321655
462,51.383488438737416
463,49.16354682296527
464,49.3898364714065
465,42.126013152445076
466,43.88542610820771
467,43.071668482321655
468,52.42917744519316
469,43.071668482321655
470,43.071668482321655
471,51.748924042793014
472,53.55609165826276
473,43.071668482321655
474,42.126013152445076
475,38.48588181627636
476,43.071668482321655
477,40.61409323365806
478,43.071668482321655
479,46.866367247551224
480,46.170237532776035
481,43.071668482321655
482,43.071668482321655
483,43.071668482321655
484,40.61409323365806
485,45.063566108416914
486,43.071668482321655
487,43.071668482321655
488,50.437522843965716
489,47.60605100706269
490,40.61409323365806
491,50.99260118658147
492,53.50680256014571
493,55.281787669774815
494,43.071668482321655
495,41.62484644358126
496,43.071668482321655
497,44.72172492541124
498,37.44411664097222
499,51.748924042793014
500,40.61409323365806
501,43.071668482321655
502,43.071668482321655
503,45.063566108416914
504,50.83423329259172
505,43.071668482321655
506,40.61409323365806
507,43.071668482321655
508,45.62480527622146
509,40.61409323365806
510,48.048619492755634
511,46.866367247551224
512,43.071668482321655
513,53.17173656475494
514,42.126013152445076
515,43.071668482321655
516,49.577881613842536
517,45.392860006902865
518,43.071668482321655
519,38.986168551702455
520,40.61409323365806
521,43.071668482321655
522,39.49037622005766
523,43.071668482321655
524,39.7525368185275
525,43.071668482321655
526,46.64629318470864
527,43.071668482321655
528,47.79070467791683
529,51.65857521495465
530,45.063566108416914
531,44.72172492541124
532,46.866367247551224
533,52.17400376527729
534,46.535989331982634
535,43.55758704668938
536,40.345288841420086
537,40.61409323365806
538,47.903572984672984
539,43.071668482321655
540,43.071668482321655
541,43.071668482321655
542,43.071668482321655
543,46.866367247551224
544,48.193597286331254
545,49.577881613842536
546,44.16730533218344
547,43.071668482321655
548,40.61409323365806
549,39.366179571934055
550,44.58008123703741
551,45.063566108416914
552,47.348498479581785
553,50.437522843965716
554,43.071668482321655
555,46.535989331982634
556,45.063566108416914
557,51.383488438737416
558,41.845006638882275
559,40.61409323365806
560,43.071668482321655
561,54.23126084420931
562,40.61409323365806
563,38.54085627362887
564,40.61146757227785
565,46.535989331982634
566,45.063566108416914
567,45.063566108416914
568,43.071668482321655
569,44.72172492541124
570,40.61409323365806
571,43.071668482321655
572,45.88662547974888
573,40.61409323365806
574,40.61409323365806
575,47.60605100706269
576,40.61409323365806
577,43.071668482321655
578,42.27237729094829
579,43.071668482321655
580,46.535989331982634
581,51.74000565893855
582,40.61409323365806
583,50.78725929617462
584,40.61146757227785
585,49.09561747513717
586,42.74330888619641
587,43.071668482321655
588,42.83600521484428
589,55.08684209071775
590,43.071668482321655
591,45.063566108416914
592,43.071668482321655
593,47.60605100706269
594,40.12768146190405
595,43.071668482321655
596,38.54085627362887
597,43.071668482321655
598,44.72172492541124
599,39.094819617647346
600,51.383488438737416
601,39.366179571934055
602,49.97451109900685
603,43.071668482321655
604,51.48788601989639
605,43.071668482321655
606,40.345288841420086
607,51.383488438737416
608,45.063566108416914
609,43.071668482321655
610,38.48588181627636
611,43.071668482321655
612,46.535989331982634
613,40.61409323365806
614,39.366179571934055
615,42.43375427184208
616,49.97451109900685
617,38.969134791541784
618,43.071668482321655
619,43.071668482321655
620,45.244506327134204
621,43.071668482321655
622,45.063566108416914
623,50.50157082947209
624,43.071668482321655
625,46.535989331982634
626,53.37327995975509
627,43.071668482321655
628,47.86473467226872
629,40.61409323365806
630,43.071668482321655
631,43.071668482321655
632,43.071668482321655
633,39.75913130454569
634,37.660959890287536
635,43.071668482321655
636,48.193597286331254
637,43.071668482321655
638,43.071668482321655
639,40.61409323365806
640,43.071668482321655
641,41.167869776434365
642,43.071668482321655
643,51.383488438737416
644,43.071668482321655
645,44.72172492541124
646,43.071668482321655
647,43.071668482321655
648,38.48588181627636
649,43.071668482321655
650,55.32121184516668
651,44.72172492541124
652,39.366179571934055
653,52.72691672401037
654,43.071668482321655
655,46.866367247551224
656,46.772277977881046
657,46.535989331982634
658,43.071668482321655
659,43.55758704668938
660,43.071668482321655
661,47.60605100706269
662,51.748924042793014
663,40.61409323365806
664,43.071668482321655
665,43.071668482321655
666,43.071668482321655
667,43.071668482321655
668,43.071668482321655
669,39.366179571934055
670,44.72172492541124
671,45.063566108416914
672,43.071668482321655
673,43.071668482321655
674,43.071668482321655
675,43.071668482321655
676,43.071668482321655
677,49.194540768492814
678,47.60605100706269
679,41.177218512090974
680,43.071668482321655
681,41.845006638882275
682,43.071668482321655
683,39.92367617903997
684,43.071668482321655
685,36.84055206052881
686,50.29982566673213
